observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafNumber	leafLaminaFreshWeight	leafArea	leafFreshWeight	cellDivisionZoneLengthLeaf	leafWidth	shootFreshWeight	leafLength	finalLeafLength	shootDryWeight
P_8236	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z								694.00		
P_8236	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z	9.00									
P_8236	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z						2.19				
P_8236	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z										3.81
P_8236	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z							43.81			
P_8237	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								173.00		
P_8237	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								226.00		
P_8237	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-29T07:30:00Z								295.00		
P_8238	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z					10600.00					
P_8238	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								211.00		
P_8238	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								259.00		
P_8238	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-29T07:30:00Z								336.00		
P_8239	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-26T07:05:00Z								138.00		
P_8239	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								242.00		
P_8239	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								297.00		
P_8240	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z					11120.00					
P_8240	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								154.00		
P_8240	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								201.00		
P_8240	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-29T07:30:00Z								278.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z									685.00	
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z			67.69							
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z				3.39						
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z		1.44								
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								246.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								304.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-29T07:30:00Z								396.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-30T08:00:00Z								498.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-31T08:00:00Z								589.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-01T08:30:00Z								635.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-03T10:00:00Z								683.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-04T08:10:00Z								680.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-05T08:15:00Z								685.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-06T08:00:00Z								682.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-07T08:05:00Z								683.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z								685.00		
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z	9.00									
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z						1.90				
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z										4.77
P_8241	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z							56.78			
P_8242	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-26T07:05:00Z								128.00		
P_8242	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								240.00		
P_8242	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								295.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z									701.00	
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z			77.39							
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z				3.70						
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z		1.57								
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								202.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								251.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-29T07:30:00Z								336.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-30T08:00:00Z								426.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-31T08:00:00Z								519.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-01T08:30:00Z								594.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-03T10:00:00Z								682.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-04T08:10:00Z								691.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-05T08:15:00Z								698.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-06T08:00:00Z								697.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-07T08:05:00Z								698.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z								700.00		
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z	9.00									
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z						2.15				
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z										3.72
P_8243	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z							45.73			
P_8244	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								154.00		
P_8244	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								194.00		
P_8244	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-29T07:30:00Z								241.00		
P_8244	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-30T08:00:00Z								278.00		
P_8244	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-31T08:00:00Z								305.00		
P_8244	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-01T08:30:00Z								339.00		
P_8244	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-03T10:00:00Z								395.00		
P_8244	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-04T08:10:00Z								403.00		
P_8244	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-05T08:15:00Z								408.00		
P_8244	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-06T08:00:00Z								408.00		
P_8244	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-07T08:05:00Z								406.00		
P_8244	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z								411.00		
P_8245	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-26T07:05:00Z								117.00		
P_8245	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								216.00		
P_8245	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								267.00		
P_8246	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z					10375.00					
P_8246	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								161.00		
P_8246	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								210.00		
P_8246	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-29T07:30:00Z								288.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z									718.00	
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z			80.27							
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z				3.40						
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z		1.58								
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								153.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								200.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-29T07:30:00Z								269.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-30T08:00:00Z								347.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-31T08:00:00Z								428.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-01T08:30:00Z								526.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-03T10:00:00Z								675.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-04T08:10:00Z								699.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-05T08:15:00Z								711.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-06T08:00:00Z								716.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-07T08:05:00Z								714.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z								718.00		
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z	9.00									
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z						2.24				
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z										3.35
P_8247	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z							40.05			
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z									684.00	
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z			77.05							
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z				3.78						
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z		1.54								
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								166.00		
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								210.00		
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-29T07:30:00Z								279.00		
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-30T08:00:00Z								359.00		
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-31T08:00:00Z								443.00		
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-01T08:30:00Z								534.00		
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-03T10:00:00Z								650.00		
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-04T08:10:00Z								664.00		
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-05T08:15:00Z								674.00		
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-06T08:00:00Z								673.00		
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-07T08:05:00Z								679.00		
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z								680.00		
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z	9.00									
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z						2.26				
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z										3.99
P_8248	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z							47.62			
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z									681.00	
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z			71.01							
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z				3.35						
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z		1.36								
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-27T14:00:00Z								161.00		
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-28T08:00:00Z								207.00		
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-29T07:30:00Z								281.00		
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-30T08:00:00Z								364.00		
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-10-31T08:00:00Z								445.00		
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-01T08:30:00Z								523.00		
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-03T10:00:00Z								657.00		
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-04T08:10:00Z								667.00		
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-05T08:15:00Z								678.00		
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-06T08:00:00Z								677.00		
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-07T08:05:00Z								674.00		
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z								681.00		
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z	9.00									
P_8249	NA	NA	NA	Zea_VIB_RIL_8W_91RIL8way___198	RIL_8W_91 RIL 8-way 	198	NA	2013-11-08T08:40:00Z						2.10				
