observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafFreshWeight	leafNumber	leafWidth	shootFreshWeight	leafLength	cellDivisionZoneLengthLeaf	finalLeafLength	leafLaminaFreshWeight	leafArea	shootDryWeight
P_7007	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z						9975.00				
P_7007	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					140.00					
P_7007	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					182.00					
P_7007	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					236.00					
P_7008	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					106.00					
P_7008	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					142.00					
P_7008	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					190.00					
P_7008	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-17T07:00:00Z					254.00					
P_7008	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-18T07:00:00Z					316.00					
P_7008	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-19T07:00:00Z					383.00					
P_7008	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-20T08:15:00Z					455.00					
P_7008	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-22T07:00:00Z					509.00					
P_7008	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-23T07:30:00Z					517.00					
P_7008	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-24T07:55:00Z					525.00					
P_7008	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-25T07:15:00Z					530.00					
P_7008	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z					533.00					
P_7009	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					157.00					
P_7009	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					200.00					
P_7009	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					243.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z							643.00			
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z									71.85	
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z	4.10									
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z								1.52		
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					197.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					238.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					306.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-17T07:00:00Z					396.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-18T07:00:00Z					480.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-19T07:00:00Z					552.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-20T08:15:00Z					608.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-22T07:00:00Z					637.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-23T07:30:00Z					637.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-24T07:55:00Z					641.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-25T07:15:00Z					643.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z					643.00					
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z		10.00								
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z			2.32							
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z										4.89
P_7010	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z				53.54						
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z							612.00			
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z									74.32	
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z	3.90									
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z								1.60		
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					106.00					
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					151.00					
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-17T07:00:00Z					206.00					
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-18T07:00:00Z					267.00					
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-19T07:00:00Z					329.00					
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-20T08:15:00Z					401.00					
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-22T07:00:00Z					522.00					
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-23T07:30:00Z					564.00					
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-24T07:55:00Z					583.00					
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-25T07:15:00Z					594.00					
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z					604.00					
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z		8.00								
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z			2.42							
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z										2.17
P_7011	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z				25.48						
P_7012	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					197.00					
P_7012	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					233.00					
P_7012	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					292.00					
P_7013	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					184.00					
P_7013	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					218.00					
P_7013	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					279.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z							606.00			
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z									67.25	
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z	3.60									
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z								1.37		
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					106.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					136.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					181.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-17T07:00:00Z					243.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-18T07:00:00Z					312.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-19T07:00:00Z					383.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-20T08:15:00Z					459.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-22T07:00:00Z					559.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-23T07:30:00Z					580.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-24T07:55:00Z					590.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-25T07:15:00Z					596.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z					603.00					
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z		9.00								
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z			2.24							
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z										2.69
P_7014	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z				32.15						
P_7015	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					145.00					
P_7015	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					185.00					
P_7015	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					243.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z							690.00			
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z									67.25	
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z	4.67									
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z								1.79		
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					153.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					188.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					252.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-17T07:00:00Z					325.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-18T07:00:00Z					396.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-19T07:00:00Z					476.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-20T08:15:00Z					557.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-22T07:00:00Z					650.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-23T07:30:00Z					668.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-24T07:55:00Z					672.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-25T07:15:00Z					678.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z					685.00					
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z		9.00								
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z			2.49							
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z										3.56
P_7016	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z				42.18						
P_7017	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					204.00					
P_7017	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					240.00					
P_7017	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					299.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z							609.00			
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z									68.56	
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z	3.73									
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z								1.43		
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					116.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					152.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					204.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-17T07:00:00Z					268.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-18T07:00:00Z					327.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-19T07:00:00Z					393.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-20T08:15:00Z					466.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-22T07:00:00Z					560.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-23T07:30:00Z					578.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-24T07:55:00Z					593.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-25T07:15:00Z					597.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z					602.00					
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z		9.00								
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z			2.44							
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z										2.50
P_7018	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z				29.98						
P_7019	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					129.00					
P_7019	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					165.00					
P_7019	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-16T07:00:00Z					217.00					
P_7020	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-26T07:00:00Z						8750.00				
P_7020	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-14T15:50:00Z					126.00					
P_7020	NA	NA	NA	Zea_VIB_RIL_8W_28RIL8way___133	RIL_8W_28 RIL 8-way 	133	NA	2013-04-15T07:30:00Z					165.00					
