observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafFreshWeight	leafNumber	leafWidth	shootFreshWeight	leafLength	cellDivisionZoneLengthLeaf	finalLeafLength	leafLaminaFreshWeight	leafArea	shootDryWeight
P_6587	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-28T08:30:00Z					730.00					
P_6587	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z					739.00					
P_6587	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z		7.00								
P_6587	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z			2.64							
P_6587	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z										1.50
P_6587	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z				19.77						
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z							648.00			
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z									69.73	
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z	3.35									
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z								1.59		
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-17T08:00:00Z					125.00					
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-18T08:05:00Z					172.00					
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-19T15:00:00Z					241.00					
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-21T08:05:00Z					332.00					
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-22T08:00:00Z					394.00					
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-23T08:00:00Z					453.00					
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-24T08:00:00Z					506.00					
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-25T09:10:00Z					555.00					
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-28T08:30:00Z					632.00					
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z					644.00					
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z		7.00								
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z			2.65							
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z										1.11
P_6588	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z				14.52						
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z							683.00			
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z									79.77	
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z	4.26									
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z								1.95		
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-17T08:00:00Z					155.00					
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-18T08:05:00Z					216.00					
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-19T15:00:00Z					293.00					
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-21T08:05:00Z					410.00					
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-22T08:00:00Z					484.00					
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-23T08:00:00Z					547.00					
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-24T08:00:00Z					600.00					
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-25T09:10:00Z					632.00					
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-28T08:30:00Z					678.00					
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z					680.00					
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z		8.00								
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z			2.69							
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z										1.55
P_6589	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z				21.04						
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z							742.00			
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z									64.73	
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z	3.82									
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z								1.70		
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-16T08:00:00Z					152.00					
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-17T08:00:00Z					215.00					
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-18T08:05:00Z					285.00					
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-19T15:00:00Z					376.00					
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-21T08:05:00Z					505.00					
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-22T08:00:00Z					578.00					
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-23T08:00:00Z					640.00					
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-24T08:00:00Z					679.00					
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-25T09:10:00Z					704.00					
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-28T08:30:00Z					731.00					
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z					742.00					
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z		8.00								
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z			2.15							
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z										1.64
P_6590	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z				21.48						
P_6591	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z						8400.00				
P_6591	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-14T08:20:00Z					99.00					
P_6591	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-15T08:50:00Z					146.00					
P_6591	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-16T08:00:00Z					208.00					
P_6592	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-15T08:50:00Z					142.00					
P_6592	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-16T08:00:00Z					201.00					
P_6592	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-17T08:00:00Z					264.00					
P_6593	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-15T08:50:00Z					112.00					
P_6593	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-16T08:00:00Z					173.00					
P_6593	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-17T08:00:00Z					235.00					
P_6594	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-19T15:00:00Z					189.00					
P_6594	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-21T08:05:00Z					285.00					
P_6594	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-22T08:00:00Z					341.00					
P_6594	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-23T08:00:00Z					400.00					
P_6594	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-24T08:00:00Z					461.00					
P_6594	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-25T09:10:00Z					516.00					
P_6594	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-28T08:30:00Z					601.00					
P_6594	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z					611.00					
P_6595	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-15T08:50:00Z					125.00					
P_6595	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-16T08:00:00Z					180.00					
P_6595	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-17T08:00:00Z					246.00					
P_6596	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z						9800.00				
P_6596	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-15T08:50:00Z					107.00					
P_6596	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-16T08:00:00Z					156.00					
P_6596	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-17T08:00:00Z					217.00					
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z							724.00			
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z									73.20	
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z	4.18									
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z								1.92		
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-17T08:00:00Z					124.00					
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-18T08:05:00Z					184.00					
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-19T15:00:00Z					263.00					
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-21T08:05:00Z					371.00					
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-22T08:00:00Z					436.00					
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-23T08:00:00Z					504.00					
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-24T08:00:00Z					563.00					
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-25T09:10:00Z					622.00					
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-28T08:30:00Z					708.00					
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z					719.00					
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z		7.00								
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z			2.49							
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z										1.30
P_6597	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z				17.46						
P_6598	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-15T08:50:00Z					153.00					
P_6598	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-16T08:00:00Z					215.00					
P_6598	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-17T08:00:00Z					278.00					
P_6599	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-29T08:15:00Z						9000.00				
P_6599	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-15T08:50:00Z					114.00					
P_6599	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-16T08:00:00Z					174.00					
P_6599	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-17T08:00:00Z					225.00					
P_6600	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-16T08:00:00Z					147.00					
P_6600	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-17T08:00:00Z					197.00					
P_6600	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-18T08:05:00Z					250.00					
P_6601	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-16T08:00:00Z					134.00					
P_6601	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-17T08:00:00Z					193.00					
P_6601	NA	NA	NA	Zea_VIB_RIL_8W_1RIL8way___114	RIL_8W_1 RIL 8-way 	114	NA	2013-01-18T08:05:00Z					250.00					
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-29T08:15:00Z							717.00			
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-29T08:15:00Z									98.79	
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-29T08:15:00Z	5.93									
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-29T08:15:00Z								2.52		
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-14T08:20:00Z					117.00					
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-15T08:50:00Z					181.00					
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-16T08:00:00Z					245.00					
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-17T08:00:00Z					319.00					
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-18T08:05:00Z					394.00					
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-19T15:00:00Z					500.00					
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-21T08:05:00Z					635.00					
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-22T08:00:00Z					677.00					
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-23T08:00:00Z					698.00					
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-24T08:00:00Z					705.00					
P_6571	NA	NA	NA	Zea_VIB_RIL_8W_2RIL8way___112	RIL_8W_2 RIL 8-way 	112	NA	2013-01-25T09:10:00Z					709.00					
