observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafNumber	leafLaminaFreshWeight	leafArea	leafFreshWeight	cellDivisionZoneLengthLeaf	leafWidth	shootFreshWeight	leafLength	finalLeafLength	shootDryWeight
P_7631	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z										1.19
P_7631	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z							13.73			
P_7632	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								84.00		
P_7632	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								109.00		
P_7632	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								140.00		
P_7632	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-08T07:00:00Z								174.00		
P_7632	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-09T07:00:00Z								215.00		
P_7632	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-10T14:00:00Z								275.00		
P_7632	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-12T07:00:00Z								322.00		
P_7632	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-13T07:00:00Z								331.00		
P_7632	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-14T07:00:00Z								333.00		
P_7632	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-16T08:00:00Z								336.00		
P_7632	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z								331.00		
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z									364.00	
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z			44.63							
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z				1.36						
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z		0.82								
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								123.00		
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								169.00		
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								208.00		
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-08T07:00:00Z								249.00		
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-09T07:00:00Z								284.00		
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-10T14:00:00Z								331.00		
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-12T07:00:00Z								358.00		
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-13T07:00:00Z								362.00		
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-14T07:00:00Z								361.00		
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-16T08:00:00Z								364.00		
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z								362.00		
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z	9.00									
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z						2.52				
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z										1.33
P_7633	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z							17.02			
P_7634	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								136.00		
P_7634	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								130.00		
P_7634	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								176.00		
P_7635	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								110.00		
P_7635	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								157.00		
P_7635	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								210.00		
P_7636	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								116.00		
P_7636	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								164.00		
P_7636	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								210.00		
P_7637	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-04T08:00:00Z								101.00		
P_7637	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								150.00		
P_7637	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								201.00		
P_7638	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								132.00		
P_7638	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								180.00		
P_7638	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								224.00		
P_7639	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-04T08:00:00Z								98.00		
P_7639	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								153.00		
P_7639	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								201.00		
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z									440.00	
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z			51.52							
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z				1.44						
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z		0.88								
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								93.00		
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								129.00		
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								171.00		
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-08T07:00:00Z								214.00		
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-09T07:00:00Z								260.00		
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-10T14:00:00Z								325.00		
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-12T07:00:00Z								393.00		
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-13T07:00:00Z								418.00		
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-14T07:00:00Z								428.00		
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-16T08:00:00Z								437.00		
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z								438.00		
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z	8.00									
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z						2.33				
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z										1.02
P_7640	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z							12.83			
P_7641	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-04T08:00:00Z								120.00		
P_7641	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								175.00		
P_7641	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								228.00		
P_7642	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z					10400.00					
P_7642	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								122.00		
P_7642	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								159.00		
P_7642	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								201.00		
P_7643	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z					9500.00					
P_7643	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								126.00		
P_7643	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								170.00		
P_7643	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								215.00		
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z									453.00	
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z			58.04							
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z				1.76						
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z		1.08								
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								102.00		
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								135.00		
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-08T07:00:00Z								186.00		
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-09T07:00:00Z								231.00		
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-10T14:00:00Z								285.00		
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-12T07:00:00Z								380.00		
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-13T07:00:00Z								419.00		
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-14T07:00:00Z								442.00		
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-16T08:00:00Z								452.00		
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z								452.00		
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z	8.00									
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z						2.48				
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z										1.15
P_7644	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z							13.95			
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z									391.00	
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z			47.29							
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z				1.41						
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z		0.82								
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								148.00		
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								184.00		
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-08T07:00:00Z								228.00		
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-09T07:00:00Z								269.00		
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-10T14:00:00Z								319.00		
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-12T07:00:00Z								374.00		
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-13T07:00:00Z								384.00		
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-14T07:00:00Z								386.00		
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-16T08:00:00Z								391.00		
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z								387.00		
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z	9.00									
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z						2.50				
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z										1.14
P_7645	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z							14.35			
P_7646	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-04T08:00:00Z								105.00		
P_7646	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								146.00		
P_7646	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								198.00		
P_7647	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z					10150.00					
P_7647	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								116.00		
P_7647	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								156.00		
P_7647	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								198.00		
P_7648	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								117.00		
P_7648	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								154.00		
P_7648	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								194.00		
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z									456.00	
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z			47.53							
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z				1.37						
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z		0.86								
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-05T07:00:00Z								97.00		
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-06T07:00:00Z								143.00		
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-07T07:00:00Z								188.00		
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-08T07:00:00Z								234.00		
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-09T07:00:00Z								280.00		
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-10T14:00:00Z								345.00		
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-12T07:00:00Z								417.00		
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-14T07:00:00Z								449.00		
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-16T08:00:00Z								456.00		
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z								454.00		
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z	8.00									
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z						1.95				
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z										1.12
P_7649	NA	NA	NA	Zea_VIB_RIL_8W_64RIL8way___170	RIL_8W_64 RIL 8-way 	170	NA	2013-08-19T06:30:00Z							13.40			
P_7657	NA	NA	NA	Zea_VIB_RIL_8W_65RIL8way___171	RIL_8W_65 RIL 8-way 	171	NA	2013-08-19T06:30:00Z					13000.00					
P_7657	NA	NA	NA	Zea_VIB_RIL_8W_65RIL8way___171	RIL_8W_65 RIL 8-way 	171	NA	2013-08-05T07:00:00Z								113.00		
P_7657	NA	NA	NA	Zea_VIB_RIL_8W_65RIL8way___171	RIL_8W_65 RIL 8-way 	171	NA	2013-08-06T07:00:00Z								170.00		
P_7657	NA	NA	NA	Zea_VIB_RIL_8W_65RIL8way___171	RIL_8W_65 RIL 8-way 	171	NA	2013-08-07T07:00:00Z								236.00		
P_7658	NA	NA	NA	Zea_VIB_RIL_8W_65RIL8way___171	RIL_8W_65 RIL 8-way 	171	NA	2013-08-19T06:30:00Z					13900.00					
P_7658	NA	NA	NA	Zea_VIB_RIL_8W_65RIL8way___171	RIL_8W_65 RIL 8-way 	171	NA	2013-08-06T07:00:00Z								123.00		
P_7658	NA	NA	NA	Zea_VIB_RIL_8W_65RIL8way___171	RIL_8W_65 RIL 8-way 	171	NA	2013-08-07T07:00:00Z								179.00		
P_7658	NA	NA	NA	Zea_VIB_RIL_8W_65RIL8way___171	RIL_8W_65 RIL 8-way 	171	NA	2013-08-08T07:00:00Z								253.00		
P_7659	NA	NA	NA	Zea_VIB_RIL_8W_65RIL8way___171	RIL_8W_65 RIL 8-way 	171	NA	2013-08-19T06:30:00Z									797.00	
