observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafFreshWeight	leafNumber	leafWidth	shootFreshWeight	leafLength	cellDivisionZoneLengthLeaf	finalLeafLength	leafLaminaFreshWeight	leafArea	shootDryWeight
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-25T07:00:00Z					330.00					
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-26T06:15:00Z					392.00					
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-28T15:15:00Z					521.00					
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-29T08:00:00Z					535.00					
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-30T07:30:00Z					546.00					
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-31T07:25:00Z					553.00					
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-02T11:45:00Z					558.00					
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-05T08:20:00Z					561.00					
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z					560.00					
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z		9.00								
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z			2.41							
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z										1.50
P_6222	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z				33.24						
P_6223	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z							567.00			
P_6223	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-23T07:10:00Z					184.00					
P_6223	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-24T07:00:00Z					237.00					
P_6223	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-25T07:00:00Z					310.00					
P_6223	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-26T06:15:00Z					364.00					
P_6223	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-28T15:15:00Z					512.00					
P_6223	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-29T08:00:00Z					522.00					
P_6223	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-30T07:30:00Z					543.00					
P_6223	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-31T07:25:00Z					558.00					
P_6223	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-02T11:45:00Z					563.00					
P_6223	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-05T08:20:00Z					568.00					
P_6223	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z					567.00					
P_6224	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z						8450.00				
P_6224	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-22T07:00:00Z					122.00					
P_6224	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-23T07:10:00Z					178.00					
P_6224	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-24T07:00:00Z					233.00					
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z							490.00			
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z									42.59	
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z	2.10									
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z								0.98		
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-23T07:10:00Z					157.00					
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-24T07:00:00Z					214.00					
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-25T07:00:00Z					270.00					
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-26T06:15:00Z					322.00					
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-28T15:15:00Z					449.00					
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-29T08:00:00Z					462.00					
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-30T07:30:00Z					475.00					
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-31T07:25:00Z					490.00					
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-02T11:45:00Z					490.00					
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-05T08:20:00Z					494.00					
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z					490.00					
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z		8.00								
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z			1.99							
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z										1.49
P_6225	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z				17.78						
P_6226	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-21T06:20:00Z					140.00					
P_6226	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-22T07:00:00Z					212.00					
P_6226	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-23T07:10:00Z					285.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z							547.00			
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z									56.84	
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z	3.10									
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z								1.42		
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-22T07:00:00Z					115.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-23T07:10:00Z					173.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-24T07:00:00Z					232.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-25T07:00:00Z					285.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-26T06:15:00Z					340.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-28T15:15:00Z					473.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-29T08:00:00Z					503.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-30T07:30:00Z					520.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-31T07:25:00Z					538.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-02T11:45:00Z					540.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-05T08:20:00Z					547.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z					547.00					
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z		9.00								
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z			2.24							
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z										1.78
P_6227	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z				23.04						
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z							504.00			
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z									53.88	
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z	2.61									
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z								1.25		
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-23T07:10:00Z					153.00					
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-24T07:00:00Z					205.00					
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-25T07:00:00Z					264.00					
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-26T06:15:00Z					320.00					
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-28T15:15:00Z					454.00					
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-29T08:00:00Z					463.00					
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-30T07:30:00Z					484.00					
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-31T07:25:00Z					498.00					
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-02T11:45:00Z					504.00					
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-05T08:20:00Z					510.00					
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z					504.00					
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z		8.00								
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z			2.26							
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z										1.47
P_6228	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-11-06T07:30:00Z				18.60						
P_6229	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-22T07:00:00Z					133.00					
P_6229	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-23T07:10:00Z					192.00					
P_6229	NA	NA	NA	Zea_VIB_RIL26RIL2way___90	RIL26 RIL 2-way 	90	NA	2012-10-24T07:00:00Z					246.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-11-06T07:30:00Z							647.00			
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-11-06T07:30:00Z									86.83	
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-11-06T07:30:00Z	5.06									
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-11-06T07:30:00Z								2.13		
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-10-22T07:00:00Z					150.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-10-23T07:10:00Z					217.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-10-24T07:00:00Z					287.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-10-25T07:00:00Z					363.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-10-26T06:15:00Z					440.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-10-28T15:15:00Z					606.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-10-29T08:00:00Z					612.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-10-30T07:30:00Z					634.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-10-31T07:25:00Z					643.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-11-02T11:45:00Z					644.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-11-05T08:20:00Z					644.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-11-06T07:30:00Z					647.00					
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-11-06T07:30:00Z		10.00								
P_6200	NA	NA	NA	Zea_VIB_RIL25RIL2way___97	RIL25 RIL 2-way 	97	NA	2012-11-06T07:30:00Z			2.72							
