observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafLaminaFreshWeight	leafArea	cellDivisionZoneLengthLeaf	leafFreshWeight	leafWidth	shootFreshWeight	leafLength	finalLeafLength	shootDryWeight
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z								540.00	
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z		57.09							
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z				3.45					
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z	1.44								
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-15T08:45:00Z							141.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-16T08:00:00Z							191.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-17T08:00:00Z							258.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-18T08:00:00Z							315.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-19T08:00:00Z							380.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-20T09:20:00Z							449.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-21T10:00:00Z							489.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-23T08:15:00Z							530.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-24T08:05:00Z							532.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-25T08:00:00Z							536.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-26T07:55:00Z							541.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-27T09:15:00Z							541.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-30T08:10:00Z							538.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z							540.00		
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z					2.22				
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z									3.56
P_4860	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z						43.36			
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z								585.00	
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z		60.63							
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z				3.87					
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z	1.46								
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-15T08:45:00Z							165.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-16T08:00:00Z							218.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-17T08:00:00Z							278.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-18T08:00:00Z							347.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-19T08:00:00Z							422.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-20T09:20:00Z							491.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-21T10:00:00Z							528.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-23T08:15:00Z							570.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-24T08:05:00Z							581.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-25T08:00:00Z							581.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-26T07:55:00Z							585.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-27T09:15:00Z							585.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-30T08:10:00Z							585.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z							585.00		
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z					2.27				
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z									3.97
P_4857	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z						42.83			
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z								578.00	
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z		68.07							
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z				4.20					
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z	1.73								
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-16T08:00:00Z							110.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-17T08:00:00Z							159.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-18T08:00:00Z							216.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-19T08:00:00Z							270.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-20T09:20:00Z							338.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-21T10:00:00Z							405.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-23T08:15:00Z							514.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-24T08:05:00Z							541.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-25T08:00:00Z							556.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-26T07:55:00Z							568.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-27T09:15:00Z							574.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-30T08:10:00Z							580.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z							578.00		
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z					2.37				
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z									2.57
P_4858	NA	NA	NA	Zea_VIB_H99RIL2way___2	H99 RIL 2-way 	2	NA	2012-01-31T07:45:00Z						33.54			
