observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafFreshWeight	leafWidth	shootFreshWeight	leafLength	cellDivisionZoneLengthLeaf	finalLeafLength	leafLaminaFreshWeight	leafArea	shootDryWeight
P_4380	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				305.00					
P_4381	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				176.00					
P_4381	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				242.00					
P_4381	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-07T07:15:00Z				304.00					
P_4382	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-04T07:00:00Z				148.00					
P_4382	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				209.00					
P_4382	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				269.00					
P_4383	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z						629.00			
P_4383	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-07T07:15:00Z				204.00					
P_4383	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-08T11:15:00Z				285.00					
P_4383	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-10T07:10:00Z				417.00					
P_4383	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-11T07:00:00Z				498.00					
P_4383	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-12T07:00:00Z				565.00					
P_4383	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-13T07:00:00Z				602.00					
P_4383	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-14T07:00:00Z				615.00					
P_4383	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-17T07:00:00Z				632.00					
P_4383	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z				629.00					
P_4384	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				192.00					
P_4384	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				257.00					
P_4384	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-07T07:15:00Z				323.00					
P_4385	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-04T07:00:00Z				147.00					
P_4385	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				208.00					
P_4385	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				277.00					
P_4386	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				174.00					
P_4386	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				225.00					
P_4386	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-07T07:15:00Z				279.00					
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z						574.00			
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z								67.06	
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z	4.55								
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z							1.82		
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				115.00					
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				173.00					
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-07T07:15:00Z				221.00					
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-08T11:15:00Z				290.00					
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-10T07:10:00Z				410.00					
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-11T07:00:00Z				478.00					
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-12T07:00:00Z				525.00					
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-13T07:00:00Z				541.00					
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-14T07:00:00Z				559.00					
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-17T07:00:00Z				573.00					
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z				574.00					
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z		2.35							
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z									2.33
P_4387	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z			33.56						
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z						585.00			
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z								62.39	
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z	4.59								
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z							1.80		
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				118.00					
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				176.00					
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-07T07:15:00Z				213.00					
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-08T11:15:00Z				280.00					
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-10T07:10:00Z				398.00					
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-11T07:00:00Z				469.00					
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-12T07:00:00Z				521.00					
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-13T07:00:00Z				552.00					
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-14T07:00:00Z				571.00					
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-17T07:00:00Z				587.00					
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z				585.00					
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z		2.19							
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z									2.02
P_4388	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z			30.21						
P_4389	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z					12100.00				
P_4389	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-04T07:00:00Z				144.00					
P_4389	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				194.00					
P_4389	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				243.00					
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z						602.00			
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z								69.77	
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z	4.80								
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z							1.88		
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				165.00					
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				215.00					
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-07T07:15:00Z				270.00					
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-08T11:15:00Z				350.00					
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-10T07:10:00Z				479.00					
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-11T07:00:00Z				535.00					
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-12T07:00:00Z				558.00					
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-13T07:00:00Z				578.00					
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-14T07:00:00Z				588.00					
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-17T07:00:00Z				599.00					
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z				602.00					
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z		2.29							
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z									2.82
P_4390	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z			37.18						
P_4391	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z						608.00			
P_4391	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				181.00					
P_4391	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				247.00					
P_4391	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-07T07:15:00Z				321.00					
P_4391	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-08T11:15:00Z				417.00					
P_4391	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-10T07:10:00Z				549.00					
P_4391	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-11T07:00:00Z				577.00					
P_4391	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-12T07:00:00Z				593.00					
P_4391	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-13T07:00:00Z				600.00					
P_4391	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-14T07:00:00Z				605.00					
P_4391	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-17T07:00:00Z				609.00					
P_4391	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z				608.00					
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z						599.00			
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z								67.39	
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z	4.84								
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z							1.90		
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				156.00					
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				212.00					
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-07T07:15:00Z				263.00					
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-08T11:15:00Z				335.00					
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-10T07:10:00Z				458.00					
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-11T07:00:00Z				525.00					
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-12T07:00:00Z				557.00					
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-13T07:00:00Z				575.00					
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-14T07:00:00Z				588.00					
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-17T07:00:00Z				600.00					
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z				599.00					
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z		2.31							
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z									2.48
P_4392	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z			35.80						
P_4393	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z					14800.00				
P_4393	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-04T07:00:00Z				139.00					
P_4393	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				201.00					
P_4393	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				265.00					
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z						609.00			
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z								62.49	
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z	4.11								
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z							1.72		
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				186.00					
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				242.00					
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-07T07:15:00Z				300.00					
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-08T11:15:00Z				382.00					
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-10T07:10:00Z				516.00					
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-11T07:00:00Z				566.00					
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-12T07:00:00Z				581.00					
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-13T07:00:00Z				598.00					
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-14T07:00:00Z				606.00					
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-17T07:00:00Z				613.00					
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z				609.00					
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z		2.24							
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z									2.78
P_4394	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z			38.59						
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z						609.00			
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z								68.92	
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z	4.75								
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z							1.84		
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-05T07:00:00Z				167.00					
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-06T07:05:00Z				228.00					
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-07T07:15:00Z				296.00					
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-08T11:15:00Z				386.00					
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-10T07:10:00Z				526.00					
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-11T07:00:00Z				567.00					
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-12T07:00:00Z				584.00					
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-13T07:00:00Z				598.00					
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-14T07:00:00Z				601.00					
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-17T07:00:00Z				605.00					
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z				609.00					
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z		2.29							
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z									3.31
P_4395	NA	NA	NA	Zea_VIB_RIL130RIL2way___1	RIL130 RIL 2-way 	1	NA	2011-10-18T07:20:00Z			42.49						
P_4365	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-05T07:00:00Z				142.00					
P_4365	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-06T07:05:00Z				211.00					
P_4365	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-07T07:15:00Z				290.00					
P_4366	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-05T07:00:00Z				162.00					
P_4366	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-06T07:05:00Z				236.00					
P_4366	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-07T07:15:00Z				318.00					
P_4367	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-18T07:20:00Z						709.00			
P_4367	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-06T07:05:00Z				176.00					
P_4367	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-07T07:15:00Z				238.00					
P_4367	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-08T11:15:00Z				325.00					
P_4367	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-10T07:10:00Z				478.00					
P_4367	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-11T07:00:00Z				565.00					
P_4367	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-12T07:00:00Z				642.00					
P_4367	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-13T07:00:00Z				680.00					
P_4367	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-14T07:00:00Z				698.00					
P_4367	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-17T07:00:00Z				712.00					
P_4367	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-18T07:20:00Z				709.00					
P_4368	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-18T07:20:00Z						754.00			
P_4368	NA	NA	NA	Zea_VIB_RIL131RIL2way___4	RIL131 RIL 2-way 	4	NA	2011-10-18T07:20:00Z								110.50	
