observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafFreshWeight	leafWidth	shootFreshWeight	leafLength	cellDivisionZoneLengthLeaf	finalLeafLength	leafLaminaFreshWeight	leafArea	shootDryWeight
P_5514	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				314.00					
P_5515	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-06T08:50:00Z				141.00					
P_5515	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				199.00					
P_5515	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				250.00					
P_5516	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-06T08:50:00Z				138.00					
P_5516	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				200.00					
P_5516	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				266.00					
P_5517	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-06T08:50:00Z				155.00					
P_5517	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				220.00					
P_5517	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				292.00					
P_5518	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z					12700.00				
P_5518	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-06T08:50:00Z				174.00					
P_5518	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				240.00					
P_5518	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				312.00					
P_5519	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-06T08:50:00Z				125.00					
P_5519	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				188.00					
P_5519	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				261.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z						648.00			
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z								77.35	
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z	4.78								
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z							1.95		
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				155.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				215.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-09T07:05:00Z				277.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-10T08:30:00Z				351.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-11T06:50:00Z				416.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-13T16:30:00Z				578.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-14T07:00:00Z				601.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-15T07:10:00Z				626.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-16T06:30:00Z				642.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-17T11:30:00Z				644.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-18T06:30:00Z				647.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-21T07:00:00Z				650.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z				648.00					
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z		2.48							
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z									3.19
P_5520	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z			41.59						
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z						626.00			
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z								80.95	
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z	5.10								
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z							2.14		
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				120.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				171.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-09T07:05:00Z				235.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-10T08:30:00Z				298.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-11T06:50:00Z				359.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-13T16:30:00Z				536.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-14T07:00:00Z				560.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-15T07:10:00Z				592.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-16T06:30:00Z				611.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-17T11:30:00Z				620.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-18T06:30:00Z				626.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-21T07:00:00Z				626.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z				626.00					
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z		2.62							
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z									2.89
P_5521	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z			40.54						
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z						672.00			
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z								96.74	
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z	6.09								
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z							2.57		
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				139.00					
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				195.00					
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-09T07:05:00Z				261.00					
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-10T08:30:00Z				336.00					
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-11T06:50:00Z				402.00					
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-13T16:30:00Z				585.00					
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-14T07:00:00Z				615.00					
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-15T07:10:00Z				646.00					
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-16T06:30:00Z				665.00					
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-18T06:30:00Z				668.00					
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-21T07:00:00Z				673.00					
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z				672.00					
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z		2.95							
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z									3.49
P_5522	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z			45.03						
P_5523	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z					10150.00				
P_5523	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-06T08:50:00Z				160.00					
P_5523	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				222.00					
P_5523	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				290.00					
P_5524	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-06T08:50:00Z				135.00					
P_5524	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				195.00					
P_5524	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				251.00					
P_5525	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-06T08:50:00Z				196.00					
P_5525	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				259.00					
P_5525	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				335.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z						653.00			
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z								86.73	
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z	5.40								
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z							2.24		
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				145.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-09T07:05:00Z				201.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-10T08:30:00Z				266.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-11T06:50:00Z				323.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-13T16:30:00Z				494.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-14T07:00:00Z				535.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-15T07:10:00Z				587.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-16T06:30:00Z				617.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-17T11:30:00Z				636.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-18T06:30:00Z				641.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-21T07:00:00Z				652.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z				653.00					
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z		2.68							
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z									2.75
P_5526	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z			36.26						
P_5527	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-06T08:50:00Z				190.00					
P_5527	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				245.00					
P_5527	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				307.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z						680.00			
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z								92.02	
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z	5.77								
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z							2.41		
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				191.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				258.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-09T07:05:00Z				332.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-10T08:30:00Z				412.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-11T06:50:00Z				483.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-13T16:30:00Z				636.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-14T07:00:00Z				650.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-15T07:10:00Z				667.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-16T06:30:00Z				675.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-17T11:30:00Z				678.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-18T06:30:00Z				680.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-21T07:00:00Z				680.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z				680.00					
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z		2.84							
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z									4.58
P_5528	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z			48.07						
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z						610.00			
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z								69.01	
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z	4.24								
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z							1.66		
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-07T06:50:00Z				212.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-08T07:10:00Z				285.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-09T07:05:00Z				363.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-10T08:30:00Z				446.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-11T06:50:00Z				515.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-13T16:30:00Z				594.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-14T07:00:00Z				598.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-15T07:10:00Z				603.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-16T06:30:00Z				605.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-17T11:30:00Z				605.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-18T06:30:00Z				611.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-21T07:00:00Z				611.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z				610.00					
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z		2.39							
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z									4.00
P_5529	NA	NA	NA	Zea_VIB_RIL81RIL2way___64	RIL81 RIL 2-way 	64	NA	2012-05-22T07:00:00Z			50.76						
P_5479	NA	NA	NA	Zea_VIB_RIL76RIL2way___61	RIL76 RIL 2-way 	61	NA	2012-05-06T08:50:00Z				140.00					
P_5479	NA	NA	NA	Zea_VIB_RIL76RIL2way___61	RIL76 RIL 2-way 	61	NA	2012-05-07T06:50:00Z				203.00					
P_5479	NA	NA	NA	Zea_VIB_RIL76RIL2way___61	RIL76 RIL 2-way 	61	NA	2012-05-08T07:10:00Z				276.00					
