observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafFreshWeight	leafWidth	shootFreshWeight	leafLength	cellDivisionZoneLengthLeaf	finalLeafLength	leafLaminaFreshWeight	leafArea	shootDryWeight
P_4535	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z			45.59						
P_4536	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-06T13:40:00Z				105.00					
P_4536	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-07T08:30:00Z				136.00					
P_4536	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				189.00					
P_4537	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				169.00					
P_4537	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				225.00					
P_4537	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-10T08:40:00Z				295.00					
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z						542.00			
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z								72.27	
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z	4.42								
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z							1.90		
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				147.00					
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-10T08:40:00Z				202.00					
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-11T10:30:00Z				262.00					
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-13T08:00:00Z				385.00					
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-14T09:05:00Z				450.00					
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-15T09:00:00Z				489.00					
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-16T09:00:00Z				516.00					
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-17T09:05:00Z				532.00					
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-18T09:40:00Z				541.00					
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z				547.00					
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z		2.87							
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z									2.30
P_4538	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z			29.19						
P_4539	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				155.00					
P_4539	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				218.00					
P_4539	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-10T08:40:00Z				297.00					
P_4540	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z						614.00			
P_4540	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				130.00					
P_4540	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-10T08:40:00Z				185.00					
P_4540	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-11T10:30:00Z				258.00					
P_4540	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-13T08:00:00Z				385.00					
P_4540	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-14T09:05:00Z				468.00					
P_4540	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-15T09:00:00Z				527.00					
P_4540	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-16T09:00:00Z				565.00					
P_4540	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-17T09:05:00Z				589.00					
P_4540	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-18T09:40:00Z				603.00					
P_4540	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z				614.00					
P_4541	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-07T08:30:00Z				140.00					
P_4541	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				199.00					
P_4541	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				263.00					
P_4542	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-07T08:30:00Z				136.00					
P_4542	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				193.00					
P_4542	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				252.00					
P_4543	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				184.00					
P_4543	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				243.00					
P_4543	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-10T08:40:00Z				315.00					
P_4544	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-07T08:30:00Z				160.00					
P_4544	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				226.00					
P_4544	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				293.00					
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z						673.00			
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z								102.19	
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z	6.31								
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z							2.84		
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				176.00					
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-10T08:40:00Z				245.00					
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-11T10:30:00Z				313.00					
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-13T08:00:00Z				456.00					
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-14T09:05:00Z				533.00					
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-15T09:00:00Z				594.00					
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-16T09:00:00Z				630.00					
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-17T09:05:00Z				652.00					
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-18T09:40:00Z				669.00					
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z				680.00					
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z		2.98							
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z									3.11
P_4545	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z			35.09						
P_4546	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				170.00					
P_4546	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				227.00					
P_4546	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-10T08:40:00Z				289.00					
P_4547	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z					12700.00				
P_4547	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				146.00					
P_4547	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				194.00					
P_4547	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-10T08:40:00Z				256.00					
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z						632.00			
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z								82.15	
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z	4.52								
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z							2.01		
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-11T10:30:00Z				164.00					
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-13T08:00:00Z				261.00					
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-14T09:05:00Z				334.00					
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-15T09:00:00Z				411.00					
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-16T09:00:00Z				488.00					
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-17T09:05:00Z				557.00					
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-18T09:40:00Z				594.00					
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z				639.00					
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z		2.75							
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z									1.52
P_4548	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z			19.66						
P_4549	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z					14500.00				
P_4549	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				153.00					
P_4549	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				205.00					
P_4549	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-10T08:40:00Z				275.00					
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z						643.00			
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z								87.47	
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z	5.33								
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z							2.18		
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				144.00					
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				208.00					
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-10T08:40:00Z				280.00					
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-11T10:30:00Z				361.00					
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-13T08:00:00Z				511.00					
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-14T09:05:00Z				580.00					
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-15T09:00:00Z				602.00					
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-16T09:00:00Z				623.00					
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-17T09:05:00Z				640.00					
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-18T09:40:00Z				641.00					
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z				650.00					
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z		2.70							
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z									3.95
P_4550	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z			44.19						
P_4551	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z						584.00			
P_4551	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				142.00					
P_4551	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				195.00					
P_4551	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-10T08:40:00Z				254.00					
P_4551	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-11T10:30:00Z				323.00					
P_4551	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-13T08:00:00Z				446.00					
P_4551	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-14T09:05:00Z				514.00					
P_4551	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-15T09:00:00Z				552.00					
P_4551	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-16T09:00:00Z				572.00					
P_4551	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-17T09:05:00Z				582.00					
P_4551	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-18T09:40:00Z				585.00					
P_4551	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z				584.00					
P_4552	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-07T08:30:00Z				136.00					
P_4552	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				184.00					
P_4552	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				245.00					
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z						725.00			
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z								106.18	
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z	6.66								
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z							2.88		
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				151.00					
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				205.00					
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-10T08:40:00Z				279.00					
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-11T10:30:00Z				354.00					
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-13T08:00:00Z				495.00					
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-14T09:05:00Z				576.00					
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-15T09:00:00Z				634.00					
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-16T09:00:00Z				514.00					
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-17T09:05:00Z				693.00					
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-18T09:40:00Z				707.00					
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z				724.00					
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z		3.05							
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z									3.30
P_4553	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z			38.75						
P_4554	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-21T09:05:00Z					12350.00				
P_4554	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-07T08:30:00Z				132.00					
P_4554	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-08T08:40:00Z				186.00					
P_4554	NA	NA	NA	Zea_VIB_RIL138RIL2way___13	RIL138 RIL 2-way 	13	NA	2011-11-09T07:00:00Z				242.00					
P_4524	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-08T08:40:00Z				155.00					
P_4524	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-09T07:00:00Z				209.00					
P_4524	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-10T08:40:00Z				266.00					
P_4525	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-07T08:30:00Z				145.00					
P_4525	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-08T08:40:00Z				200.00					
P_4525	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-09T07:00:00Z				257.00					
P_4526	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-21T09:05:00Z					10300.00				
P_4526	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-08T08:40:00Z				145.00					
P_4526	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-09T07:00:00Z				203.00					
P_4526	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-10T08:40:00Z				261.00					
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-21T09:05:00Z						635.00			
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-21T09:05:00Z								88.34	
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-09T07:00:00Z				186.00					
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-10T08:40:00Z				249.00					
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-11T10:30:00Z				317.00					
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-13T08:00:00Z				444.00					
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-14T09:05:00Z				520.00					
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-15T09:00:00Z				562.00					
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-16T09:00:00Z				583.00					
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-17T09:05:00Z				595.00					
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-18T09:40:00Z				606.00					
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-21T09:05:00Z				612.00					
P_4527	NA	NA	NA	Zea_VIB_RIL139RIL2way___11	RIL139 RIL 2-way 	11	NA	2011-11-21T09:05:00Z			42.60						
