observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafLaminaFreshWeight	leafArea	leafFreshWeight	cellDivisionZoneLengthLeaf	leafWidth	shootFreshWeight	leafLength	finalLeafLength	shootDryWeight
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z		129.63							
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z			8.55						
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z	3.76								
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-15T08:00:00Z							146.00		
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-16T08:00:00Z							210.00		
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-17T08:00:00Z							277.00		
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-18T10:15:00Z							455.00		
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-20T08:00:00Z							504.00		
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-21T08:00:00Z							586.00		
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-22T08:00:00Z							646.00		
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-23T08:00:00Z							690.00		
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-24T08:00:00Z							712.00		
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-27T08:00:00Z							733.00		
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z							737.00		
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z					3.40				
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z									2.80
P_5021	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z						37.65			
P_5022	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-14T08:00:00Z							168.00		
P_5022	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-15T08:00:00Z							239.00		
P_5022	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-16T08:00:00Z							311.00		
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z								791.00	
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z		129.69							
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z			7.96						
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z	3.37								
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-15T08:00:00Z							175.00		
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-16T08:00:00Z							244.00		
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-17T08:00:00Z							310.00		
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-18T10:15:00Z							391.00		
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-20T08:00:00Z							538.00		
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-21T08:00:00Z							626.00		
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-22T08:00:00Z							688.00		
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-23T08:00:00Z							731.00		
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-24T08:00:00Z							754.00		
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-27T08:00:00Z							785.00		
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z							791.00		
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z					3.33				
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z									2.84
P_5023	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z						34.05			
P_5024	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-14T08:00:00Z							144.00		
P_5024	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-15T08:00:00Z							209.00		
P_5024	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-16T08:00:00Z							288.00		
P_5025	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-14T08:00:00Z							150.00		
P_5025	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-15T08:00:00Z							213.00		
P_5025	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-16T08:00:00Z							292.00		
P_5026	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z				12550.00					
P_5026	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-15T08:00:00Z							151.00		
P_5026	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-16T08:00:00Z							210.00		
P_5026	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-17T08:00:00Z							273.00		
P_5027	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z								695.00	
P_5027	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-16T08:00:00Z							168.00		
P_5027	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-17T08:00:00Z							223.00		
P_5027	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-18T10:15:00Z							446.00		
P_5027	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-20T08:00:00Z							408.00		
P_5027	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-21T08:00:00Z							469.00		
P_5027	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-22T08:00:00Z							533.00		
P_5027	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-23T08:00:00Z							598.00		
P_5027	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-24T08:00:00Z							638.00		
P_5027	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-27T08:00:00Z							688.00		
P_5027	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z							695.00		
P_5028	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-14T08:00:00Z							147.00		
P_5028	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-15T08:00:00Z							208.00		
P_5028	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-16T08:00:00Z							283.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z								725.00	
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z		112.00							
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z			6.70						
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z	2.79								
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-14T08:00:00Z							124.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-15T08:00:00Z							186.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-16T08:00:00Z							248.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-17T08:00:00Z							316.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-18T10:15:00Z							392.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-20T08:00:00Z							534.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-21T08:00:00Z							614.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-22T08:00:00Z							664.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-23T08:00:00Z							692.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-24T08:00:00Z							708.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-27T08:00:00Z							717.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z							725.00		
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z					2.96				
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z									2.98
P_5029	NA	NA	NA	Zea_VIB_RIL109RIL2way___36	RIL109 RIL 2-way 	36	NA	2012-02-28T08:00:00Z						34.40			
P_5061	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z				10700.00					
P_5061	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-14T08:00:00Z							151.00		
P_5061	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-15T08:00:00Z							210.00		
P_5061	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-16T08:00:00Z							276.00		
P_5062	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z				10100.00					
P_5062	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-14T08:00:00Z							121.00		
P_5062	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-15T08:00:00Z							168.00		
P_5062	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-16T08:00:00Z							226.00		
P_5063	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-13T08:00:00Z							125.00		
P_5063	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-14T08:00:00Z							177.00		
P_5063	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-15T08:00:00Z							232.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z								646.00	
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z		81.19							
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z			4.37						
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z	1.83								
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-14T08:00:00Z							138.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-15T08:00:00Z							188.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-16T08:00:00Z							247.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-17T08:00:00Z							307.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-18T10:15:00Z							376.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-20T08:00:00Z							500.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-21T08:00:00Z							560.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-22T08:00:00Z							595.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-23T08:00:00Z							617.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-24T08:00:00Z							632.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-27T08:00:00Z							648.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z							646.00		
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z					2.61				
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z									2.05
P_5064	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z						26.90			
P_5065	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-13T08:00:00Z							131.00		
P_5065	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-14T08:00:00Z							181.00		
P_5065	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-15T08:00:00Z							240.00		
P_5066	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z								593.00	
P_5066	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-15T08:00:00Z							141.00		
P_5066	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-16T08:00:00Z							195.00		
P_5066	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-17T08:00:00Z							246.00		
P_5066	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-18T10:15:00Z							311.00		
P_5066	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-20T08:00:00Z							434.00		
P_5066	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-21T08:00:00Z							481.00		
P_5066	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-22T08:00:00Z							523.00		
P_5066	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-23T08:00:00Z							555.00		
P_5066	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-24T08:00:00Z							583.00		
P_5066	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-27T08:00:00Z							597.00		
P_5066	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z							593.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z								705.00	
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z		94.49							
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z			5.58						
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z	2.33								
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-14T08:00:00Z							118.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-15T08:00:00Z							168.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-16T08:00:00Z							227.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-17T08:00:00Z							290.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-18T10:15:00Z							360.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-20T08:00:00Z							493.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-21T08:00:00Z							561.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-22T08:00:00Z							611.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-23T08:00:00Z							653.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-24T08:00:00Z							682.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-27T08:00:00Z							708.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z							705.00		
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z					2.70				
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z									2.19
P_5067	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z						29.18			
P_5068	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-13T08:00:00Z							134.00		
P_5068	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-14T08:00:00Z							180.00		
P_5068	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-15T08:00:00Z							231.00		
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z								594.00	
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-14T08:00:00Z							138.00		
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-15T08:00:00Z							191.00		
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-16T08:00:00Z							244.00		
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-17T08:00:00Z							305.00		
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-18T10:15:00Z							355.00		
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-20T08:00:00Z							485.00		
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-21T08:00:00Z							542.00		
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-22T08:00:00Z							570.00		
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-23T08:00:00Z							586.00		
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-24T08:00:00Z							592.00		
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-27T08:00:00Z							596.00		
P_5069	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z							594.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z								692.00	
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z		92.11							
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z			5.07						
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z	2.16								
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-14T08:00:00Z							131.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-15T08:00:00Z							185.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-16T08:00:00Z							255.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-17T08:00:00Z							314.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-18T10:15:00Z							385.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-20T08:00:00Z							518.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-21T08:00:00Z							586.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-22T08:00:00Z							633.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-23T08:00:00Z							661.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-24T08:00:00Z							680.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-27T08:00:00Z							692.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z							692.00		
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z					2.66				
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z									2.49
P_5070	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z						31.41			
P_5071	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-13T08:00:00Z							120.00		
P_5071	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-14T08:00:00Z							180.00		
P_5071	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-15T08:00:00Z							243.00		
P_5072	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z								663.00	
P_5072	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z		82.66							
P_5072	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z			4.33						
P_5072	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-28T08:00:00Z	1.84								
P_5072	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-13T08:00:00Z							124.00		
P_5072	NA	NA	NA	Zea_VIB_RIL107RIL2way___37	RIL107 RIL 2-way 	37	NA	2012-02-14T08:00:00Z							180.00		
