observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafFreshWeight	leafNumber	leafWidth	shootFreshWeight	leafLength	cellDivisionZoneLengthLeaf	finalLeafLength	leafLaminaFreshWeight	leafArea	shootDryWeight
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z								2.48		
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					191.00					
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-07T06:10:00Z					248.00					
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-08T07:00:00Z					317.00					
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-09T17:30:00Z					415.00					
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-11T06:50:00Z					509.00					
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-12T07:00:00Z					554.00					
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-13T07:00:00Z					591.00					
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-14T08:50:00Z					608.00					
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-15T07:00:00Z					613.00					
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-18T07:00:00Z					624.00					
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z					624.00					
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z		8.00								
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z			3.42							
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z										2.89
P_5662	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z				37.58						
P_5663	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					150.00					
P_5663	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					215.00					
P_5663	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-07T06:10:00Z					270.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z							616.00			
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z									104.69	
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z	6.02									
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z								2.61		
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-04T07:10:00Z					139.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					190.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					250.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-07T06:10:00Z					303.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-08T07:00:00Z					363.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-09T17:30:00Z					452.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-11T06:50:00Z					545.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-12T07:00:00Z					572.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-13T07:00:00Z					593.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-14T08:50:00Z					602.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-15T07:00:00Z					614.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-18T07:00:00Z					615.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z					616.00					
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z		8.00								
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z			3.56							
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z										3.29
P_5664	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z				42.19						
P_5665	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z									78.71	
P_5665	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z	4.45									
P_5665	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z								2.13		
P_5665	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-04T07:10:00Z					156.00					
P_5665	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					221.00					
P_5665	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					294.00					
P_5665	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z			2.90							
P_5665	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z										4.29
P_5665	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z				54.47						
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z							635.00			
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z									101.02	
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z	5.61									
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z								2.33		
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-04T07:10:00Z					178.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					244.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					318.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-07T06:10:00Z					393.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-08T07:00:00Z					472.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-09T17:30:00Z					563.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-11T06:50:00Z					609.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-12T07:00:00Z					624.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-13T07:00:00Z					633.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-14T08:50:00Z					633.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-15T07:00:00Z					633.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-18T07:00:00Z					637.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z					635.00					
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z		9.00								
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z			3.20							
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z										4.36
P_5666	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z				49.31						
P_5667	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z						11900.00				
P_5667	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-03T14:00:00Z					162.00					
P_5667	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-04T07:10:00Z					200.00					
P_5667	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					271.00					
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z							660.00			
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z									103.95	
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z	5.36									
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z								2.44		
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					216.00					
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-07T06:10:00Z					285.00					
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-08T07:00:00Z					366.00					
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-09T17:30:00Z					449.00					
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-11T06:50:00Z					553.00					
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-12T07:00:00Z					596.00					
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-13T07:00:00Z					623.00					
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-14T08:50:00Z					636.00					
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-15T07:00:00Z					642.00					
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-18T07:00:00Z					662.00					
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z					660.00					
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z		8.00								
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z			3.11							
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z										2.95
P_5668	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z				37.30						
P_5669	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z						11200.00				
P_5669	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-03T14:00:00Z					154.00					
P_5669	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-04T07:10:00Z					203.00					
P_5669	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					267.00					
P_5670	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z						11650.00				
P_5670	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-03T14:00:00Z					151.00					
P_5670	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-04T07:10:00Z					185.00					
P_5670	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					260.00					
P_5671	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					175.00					
P_5671	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					241.00					
P_5671	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-07T06:10:00Z					297.00					
P_5672	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					199.00					
P_5672	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					262.00					
P_5672	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-07T06:10:00Z					324.00					
P_5673	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-04T07:10:00Z					165.00					
P_5673	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					222.00					
P_5673	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					272.00					
P_5674	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z							590.00			
P_5674	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					182.00					
P_5674	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-07T06:10:00Z					232.00					
P_5674	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-08T07:00:00Z					294.00					
P_5674	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-09T17:30:00Z					382.00					
P_5674	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-11T06:50:00Z					490.00					
P_5674	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-12T07:00:00Z					535.00					
P_5674	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-13T07:00:00Z					562.00					
P_5674	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-14T08:50:00Z					578.00					
P_5674	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-15T07:00:00Z					584.00					
P_5674	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-18T07:00:00Z					592.00					
P_5674	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z					590.00					
P_5675	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-04T07:10:00Z					157.00					
P_5675	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					225.00					
P_5675	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					292.00					
P_5676	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-04T07:10:00Z					160.00					
P_5676	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					236.00					
P_5676	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					308.00					
P_5677	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					138.00					
P_5677	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					148.00					
P_5677	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-07T06:10:00Z					217.00					
P_5678	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z							524.00			
P_5678	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					170.00					
P_5678	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-07T06:10:00Z					213.00					
P_5678	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-08T07:00:00Z					274.00					
P_5678	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-09T17:30:00Z					357.00					
P_5678	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-11T06:50:00Z					454.00					
P_5678	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-12T07:00:00Z					483.00					
P_5678	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-13T07:00:00Z					505.00					
P_5678	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-14T08:50:00Z					510.00					
P_5678	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-15T07:00:00Z					518.00					
P_5678	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-18T07:00:00Z					527.00					
P_5678	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z					524.00					
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z							717.00			
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z									118.18	
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z	6.69									
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z								2.91		
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-06T07:00:00Z					163.00					
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-07T06:10:00Z					224.00					
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-08T07:00:00Z					295.00					
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-09T17:30:00Z					413.00					
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-11T06:50:00Z					532.00					
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-12T07:00:00Z					610.00					
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-13T07:00:00Z					656.00					
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-14T08:50:00Z					684.00					
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-15T07:00:00Z					698.00					
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-18T07:00:00Z					715.00					
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z					717.00					
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z		8.00								
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z			3.30							
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z										3.06
P_5679	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-19T06:45:00Z				37.55						
P_5680	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-04T07:10:00Z					151.00					
P_5680	NA	NA	NA	Zea_VIB_RIL67RIL2way___72	RIL67 RIL 2-way 	72	NA	2012-06-05T07:00:00Z					220.00					
