observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafFreshWeight	leafNumber	leafWidth	shootFreshWeight	leafLength	cellDivisionZoneLengthLeaf	finalLeafLength	leafLaminaFreshWeight	leafArea	shootDryWeight
P_5958	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					229.00					
P_5958	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-31T07:00:00Z					296.00					
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z							699.00			
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z									70.42	
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z	4.18									
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z								1.76		
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					170.00					
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					229.00					
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-31T07:00:00Z					295.00					
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-02T07:30:00Z					442.00					
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-03T08:00:00Z					527.00					
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-04T08:30:00Z					601.00					
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-05T07:10:00Z					642.00					
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-06T06:40:00Z					667.00					
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-07T07:20:00Z					681.00					
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-10T07:30:00Z					695.00					
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z					699.00					
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z		8.00								
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z			2.04							
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z										2.40
P_5959	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z				29.89						
P_5960	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-28T07:20:00Z					126.00					
P_5960	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					191.00					
P_5960	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					248.00					
P_5961	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-28T07:20:00Z					135.00					
P_5961	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					201.00					
P_5961	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					265.00					
P_5962	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-28T07:20:00Z					134.00					
P_5962	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					209.00					
P_5962	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					267.00					
P_5963	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-28T07:20:00Z					135.00					
P_5963	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					205.00					
P_5963	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					276.00					
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z							713.00			
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z									78.84	
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z	4.92									
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z								2.11		
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					129.00					
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					188.00					
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-31T07:00:00Z					254.00					
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-02T07:30:00Z					410.00					
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-03T08:00:00Z					487.00					
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-04T08:30:00Z					562.00					
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-05T07:10:00Z					623.00					
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-06T06:40:00Z					661.00					
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-07T07:20:00Z					685.00					
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-10T07:30:00Z					706.00					
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z					713.00					
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z		8.00								
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z			2.21							
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z										2.19
P_5964	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z				27.40						
P_5965	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-28T07:20:00Z					156.00					
P_5965	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					224.00					
P_5965	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					287.00					
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z							630.00			
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z									62.51	
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z	3.65									
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z								1.49		
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					143.00					
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					203.00					
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-31T07:00:00Z					252.00					
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-02T07:30:00Z					387.00					
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-03T08:00:00Z					440.00					
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-04T08:30:00Z					512.00					
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-05T07:10:00Z					556.00					
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-06T06:40:00Z					598.00					
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-07T07:20:00Z					620.00					
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-10T07:30:00Z					630.00					
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z					630.00					
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z		8.00								
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z			2.13							
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z										1.85
P_5966	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z				25.21						
P_5967	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z							618.00			
P_5967	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					130.00					
P_5967	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-31T07:00:00Z					172.00					
P_5967	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-02T07:30:00Z					290.00					
P_5967	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-03T08:00:00Z					355.00					
P_5967	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-04T08:30:00Z					429.00					
P_5967	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-05T07:10:00Z					491.00					
P_5967	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-06T06:40:00Z					545.00					
P_5967	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-07T07:20:00Z					578.00					
P_5967	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-10T07:30:00Z					612.00					
P_5967	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z					618.00					
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z							704.00			
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z									86.56	
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z	4.94									
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z								2.27		
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					149.00					
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-31T07:00:00Z					213.00					
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-02T07:30:00Z					349.00					
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-03T08:00:00Z					425.00					
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-04T08:30:00Z					499.00					
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-05T07:10:00Z					572.00					
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-06T06:40:00Z					623.00					
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-07T07:20:00Z					661.00					
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-10T07:30:00Z					700.00					
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z					704.00					
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z		7.00								
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z			2.33							
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z										1.86
P_5968	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z				25.45						
P_5969	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-28T07:20:00Z					117.00					
P_5969	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					180.00					
P_5969	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					230.00					
P_5970	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-28T07:20:00Z					150.00					
P_5970	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					212.00					
P_5970	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					275.00					
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z							707.00			
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z									76.41	
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z	4.74									
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z								2.04		
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					111.00					
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					167.00					
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-31T07:00:00Z					230.00					
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-02T07:30:00Z					372.00					
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-03T08:00:00Z					448.00					
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-04T08:30:00Z					522.00					
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-05T07:10:00Z					590.00					
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-06T06:40:00Z					636.00					
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-07T07:20:00Z					675.00					
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-10T07:30:00Z					705.00					
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z					707.00					
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z		7.00								
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z			2.20							
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z										1.91
P_5971	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z				26.15						
P_5972	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-28T07:20:00Z					134.00					
P_5972	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					195.00					
P_5972	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					248.00					
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z							722.00			
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z									81.55	
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z	4.74									
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z								2.05		
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-29T07:00:00Z					140.00					
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-30T07:05:00Z					196.00					
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-08-31T07:00:00Z					264.00					
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-02T07:30:00Z					414.00					
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-03T08:00:00Z					490.00					
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-04T08:30:00Z					571.00					
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-05T07:10:00Z					633.00					
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-06T06:40:00Z					672.00					
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-07T07:20:00Z					699.00					
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-10T07:30:00Z					721.00					
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z					722.00					
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z		8.00								
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z			2.21							
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z										2.22
P_5973	NA	NA	NA	Zea_VIB_RIL48RIL2way___89	RIL48 RIL 2-way 	89	NA	2012-09-11T07:10:00Z				28.34						
P_6057	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-29T07:00:00Z					137.00					
P_6057	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-30T07:05:00Z					196.00					
P_6057	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-31T07:00:00Z					250.00					
P_6058	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-29T07:00:00Z					150.00					
P_6058	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-30T07:05:00Z					183.00					
P_6058	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-31T07:00:00Z					236.00					
P_6059	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-28T07:20:00Z					147.00					
P_6059	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-29T07:00:00Z					209.00					
P_6059	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-30T07:05:00Z					250.00					
P_6060	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-29T07:00:00Z					140.00					
P_6060	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-30T07:05:00Z					184.00					
P_6060	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-31T07:00:00Z					243.00					
P_6061	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-09-11T07:10:00Z						8400.00				
P_6061	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-28T07:20:00Z					152.00					
P_6061	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-29T07:00:00Z					220.00					
P_6061	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-30T07:05:00Z					280.00					
P_6062	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-29T07:00:00Z					145.00					
P_6062	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-30T07:05:00Z					190.00					
P_6062	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-31T07:00:00Z					237.00					
P_6063	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-09-11T07:10:00Z						8400.00				
P_6063	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-29T07:00:00Z					149.00					
P_6063	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-30T07:05:00Z					205.00					
P_6063	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-08-31T07:00:00Z					260.00					
P_6064	NA	NA	NA	Zea_VIB_RIL47RIL2way___82	RIL47 RIL 2-way 	82	NA	2012-09-11T07:10:00Z							553.00			
