observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafFreshWeight	leafWidth	shootFreshWeight	leafLength	cellDivisionZoneLengthLeaf	finalLeafLength	leafLaminaFreshWeight	leafArea	shootDryWeight
P_4713	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z						569.00			
P_4713	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				136.00					
P_4713	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-11T10:00:00Z				229.00					
P_4713	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-12T08:15:00Z				292.00					
P_4713	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-13T08:20:00Z				535.00					
P_4713	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-14T08:20:00Z				421.00					
P_4713	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-15T08:20:00Z				470.00					
P_4713	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-16T08:55:00Z				520.00					
P_4713	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-19T08:20:00Z				561.00					
P_4713	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z				569.00					
P_4714	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-07T08:15:00Z				134.00					
P_4714	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				183.00					
P_4714	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				234.00					
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z						749.00			
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z								109.27	
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z	6.13								
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z							3.01		
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				141.00					
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				192.00					
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-11T10:00:00Z				303.00					
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-12T08:15:00Z				360.00					
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-13T08:20:00Z				422.00					
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-14T08:20:00Z				482.00					
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-15T08:20:00Z				547.00					
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-16T08:55:00Z				592.00					
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-19T08:20:00Z				642.00					
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z				749.00					
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z		3.31							
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z									1.90
P_4715	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z			25.39						
P_4716	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-07T08:15:00Z				165.00					
P_4716	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				230.00					
P_4716	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				290.00					
P_4717	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-07T08:15:00Z				164.00					
P_4717	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				220.00					
P_4717	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				277.00					
P_4718	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-07T08:15:00Z				131.00					
P_4718	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				192.00					
P_4718	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				246.00					
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z						737.00			
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z								115.19	
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z	6.25								
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z							3.19		
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				197.00					
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-11T10:00:00Z				324.00					
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-12T08:15:00Z				387.00					
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-13T08:20:00Z				461.00					
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-14T08:20:00Z				538.00					
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-15T08:20:00Z				608.00					
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-16T08:55:00Z				665.00					
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-19T08:20:00Z				734.00					
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z				737.00					
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z		3.06							
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z									1.86
P_4719	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z			24.27						
P_4720	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-07T08:15:00Z				139.00					
P_4720	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				200.00					
P_4720	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				264.00					
P_4721	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-07T08:15:00Z				192.00					
P_4721	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				251.00					
P_4721	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				317.00					
P_4722	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z					9800.00				
P_4722	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				195.00					
P_4722	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-11T10:00:00Z				306.00					
P_4723	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				149.00					
P_4723	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-11T10:00:00Z				262.00					
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z						734.00			
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z								125.03	
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z	7.22								
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z							3.52		
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				188.00					
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				237.00					
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-11T10:00:00Z				370.00					
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-12T08:15:00Z				425.00					
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-13T08:20:00Z				491.00					
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-14T08:20:00Z				563.00					
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-15T08:20:00Z				623.00					
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-16T08:55:00Z				672.00					
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-19T08:20:00Z				719.00					
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z				734.00					
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z		3.27							
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z									2.28
P_4724	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z			29.02						
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z						751.00			
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z								125.27	
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z	6.25								
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z							3.16		
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				184.00					
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				240.00					
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-11T10:00:00Z				383.00					
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-12T08:15:00Z				441.00					
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-13T08:20:00Z				518.00					
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-14T08:20:00Z				582.00					
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-15T08:20:00Z				643.00					
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-16T08:55:00Z				694.00					
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-19T08:20:00Z				750.00					
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z				751.00					
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z		3.37							
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z									2.00
P_4725	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z			24.85						
P_4726	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-07T08:15:00Z				151.00					
P_4726	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				211.00					
P_4726	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				270.00					
P_4727	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-07T08:15:00Z				147.00					
P_4727	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				200.00					
P_4727	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				259.00					
P_4728	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z					11200.00				
P_4728	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-07T08:15:00Z				120.00					
P_4728	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				165.00					
P_4728	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				216.00					
P_4729	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z					10300.00				
P_4729	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-07T08:15:00Z				184.00					
P_4729	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				239.00					
P_4729	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				294.00					
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z						778.00			
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z								136.11	
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z	8.05								
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z							4.06		
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				196.00					
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-11T10:00:00Z				320.00					
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-12T08:15:00Z				376.00					
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-13T08:20:00Z				442.00					
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-14T08:20:00Z				512.00					
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-15T08:20:00Z				577.00					
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-16T08:55:00Z				647.00					
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-19T08:20:00Z				762.00					
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z				778.00					
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z		3.12							
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z									2.00
P_4730	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-20T07:10:00Z			27.18						
P_4731	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-08T09:00:00Z				186.00					
P_4731	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-09T09:20:00Z				242.00					
P_4731	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-11T10:00:00Z				375.00					
P_4731	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-12T08:15:00Z				433.00					
P_4731	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-13T08:20:00Z				516.00					
P_4731	NA	NA	NA	Zea_VIB_RIL120RIL2way___23	RIL120 RIL 2-way 	23	NA	2011-12-14T08:20:00Z				556.00					
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z						720.00			
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z								66.81	
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z	4.10								
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z							1.72		
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-08T09:00:00Z				182.00					
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-09T09:20:00Z				241.00					
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-11T10:00:00Z				395.00					
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-12T08:15:00Z				460.00					
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-13T08:20:00Z				543.00					
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-14T08:20:00Z				615.00					
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-15T08:20:00Z				656.00					
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-16T08:55:00Z				679.00					
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-19T08:20:00Z				711.00					
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z				720.00					
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z		2.07							
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z									1.79
P_4682	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z			23.36						
P_4683	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-07T08:15:00Z				171.00					
P_4683	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-08T09:00:00Z				241.00					
P_4683	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-09T09:20:00Z				326.00					
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z						670.00			
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z								78.46	
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z	4.02								
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z							1.82		
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-08T09:00:00Z				140.00					
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-09T09:20:00Z				196.00					
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-11T10:00:00Z				327.00					
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-12T08:15:00Z				389.00					
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-13T08:20:00Z				457.00					
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-14T08:20:00Z				527.00					
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-15T08:20:00Z				586.00					
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-16T08:55:00Z				624.00					
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-19T08:20:00Z				662.00					
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z				670.00					
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z		2.49							
P_4684	NA	NA	NA	Zea_VIB_RIL121RIL2way___19	RIL121 RIL 2-way 	19	NA	2011-12-20T07:10:00Z									1.43
